text,
సినిమా ప్రి రిలీజ్ వేడుకలో బాలయ్య తప్పులో కాలేశారు.. వెనుక నుంచి కళ్యాణ్ రామ్ వారిస్తున్నా.. పట్టించుకోకుండా.. బుల్ బుల్ బాలయ్య అని ట్రోల్ చేస్తున్న నెటిజన్లు.. https:// ift.tt/2U8oc4h,1
"బుల్ బుల్ బాలయ్య మూవీ లా చూస్తున్నంత సేపు చాలా నవ్వుకున్నా ... ఒక వైపు పాక్ పైపగ , ఒక వైపు పిచ్చ కామెడీ , ఎవరూ ఈ ఎంటర్టైన్మెంట్ ని మిస్ అవ్వొద్దు... @LathaReddy704 @YSRCParty @RGVzoomin @VSReddy_MP @YSRCPDMO @kathimahesh . pic.twitter.com/kjCnw41fl0",1
ఆ బుల్ బుల్ బాలయ్య ఇలాంటివి చేస్తే బొక్క పై తంతారు....,1
"""మహానాకుడు"" సినిమా గురించి ఒక్క మాటలో.. బావ కళ్ళలో ఆనందం కోసం.. కన్న తండ్రిని ఎర్రి పుష్పాన్ని చేసిన బుల్ బుల్ బాలయ్య ..",1
ఆయనొకడున్నాడు కదా బుల్ బుల్ సినిమా హీరో .. తొతొ తొతొ తొ అని మాట్లాడతాడు .. బుల్ బుల్ బాలయ్య గురించి వ్యంగం మాట్లాడిన తలసాని : tv9 pic.twitter.com/b6DBY7U2A9,1
"బావ CBN కళ్ళల్లో ఆనందం చూడటం కోసం, తండ్రి NTRగారిని ఎర్రిపువ్వు ని చేసిన బుల్ బుల్ బాలయ్య ... #NTRMahaanayakudu",1
"బావ CBN కళ్ళల్లో ఆనందం చూడటం కోసం, తండ్రి NTRగారిని ఎర్రిపువ్వు ని చేసిన బుల్ బుల్ బాలయ్య ... #NTRMahaanayakudu",1
మళ్ళీ అదే దూల. మళ్ళీ అవే మతి తప్పిన మాటలు. బుల్ బుల్ బాలయ్య . కోడి రామక్రిష్ణ గారి మరణం సంభ్రమాశ్చర్యాలలో ముంచెత్తించింది- బాలయ్య . బుల్ బుల్ దూలను ఆపడం కష్టం...,1
#NTRMahanayakudu #ZeroShareNTRMahaNayakudu బుల్ బుల్ బాలయ్య ,1
మహానాకుడు సినిమా గురించి ఒక్క లైన్ లో.. బావ కళ్ళలో ఆనందం కోసం.. కన్న తండ్రిని ఎర్రి పుష్పాన్ని చేసిన బుల్ బుల్ బాలయ్య ..,1
"ఈ జనరేషన్ పిల్లలకి ఎన్టిఆర్ అంటే చంద్రబాబు దగ్గర పని చేసే పాలేరు గాడు, ఒక లత్కోర్ మరియు బుల్ బుల్ గాడు అని తెలియజేసిన బాలయ్య బాబు కి హ్యట్సాఫ్ pic.twitter.com/N5Tmz5FWNb",1
అపర బుల్ బుల్ బాలయ్య ఫ్యాన్....!!! అన్న గారికి చెడ పేరు రావడానికి కారణం మన బాలయ్య ....!!!! పండిత పుత్ర పరమ శుంఠ కీ crct example Mana balayya...!!! ఇంకెనలు CBN గాడి సంక nakutharuu...!!!,1
అయితే మీ బుల్ బుల్ బాలయ్య ని తిప్పి కొట్టాలి.. కుట్ర దారులు అంటే చరిత్రను వ్రక్రీకరించే వల్లే కదా .. మీ బాలయ్య అదే పని చేశాడు మరి.. తిప్పికొడతారో .. తిరగేసి కొడతారో మీ ఇష్టం సారు,1
"క్రిష్ , బాలయ్య కలిసి ఈ రకంగా వెన్నుపోటు పొడిసారన్న మాట . తుస్సు మంది బుల్ బుల్ సింహం గారు",1
"జయభేరి మురళీమోహన్, బుల్ బుల్ బాలయ్య , నారాయణ, సీయం రమేష్ ఇంకా పెద్ద పెద్ద తిమింగిలాలు ఉన్నాయి కదా చంద్రబాబు అంకుల్ వాళ్ళేం అయ్యారు? హరికృష్ణ గారి శవం సాక్షిగా టిఆర్ఎస్ తో పొత్తుకు ప్రయత్నించిన నువ్వా మాట్లాడేది? pic.twitter.com/0RIpYrfbHB",1
"బయోపిక్ లు తియ్యాలన్న మేమే, దాన్ని చంక నాకిచ్చాలన్న మేమే, మా బ్రీడ్ వేరు, మా బ్లడ్ వేరు అని కూసిన బుల్ బుల్ బాలయ్య . రెండు పార్టులు తీశారు దెంట్లోన్న ఒక్క నిజం చూపించరా? మరి బయోపిక్ ఎందుకురా యే ఒక్క సీనులోను NTR లా అనిపించలేదు అందుకే ఇది బాలయ్య పిక్ మాత్రమే.",1
మా బుల్ బుల్ బాలయ్య నీ తొక్కేస్తున్నారయ్యా తోక్కేస్తున్నారు . పిచ్చొడే కావొచ్చు కానీ మనసున్న మారాజు తండ్రిని వెన్నుపోటు పొడిచే తెలివి ఉంది కానీ బావ ముందు నోరు మెదపలేని అమాయక చక్రవర్తి మా బుల్ బుల్ https:// twitter.com/Telugu360/stat us/1098408093875093506 …,1
