text,
@ysjagan @naralokesh Pic1&2 :మహిళలపై జగన్ పార్టీ వైసీపీ గూండాల రాళ్ళ దాడి. ఆడంగితనం . Pic 3&4:జగన్ మేపుతున్న PayTM Batch గాయపడిన మహిళలపై అసభ్యకరమైన రాతలు.దిగజారుడుతనం వైసీపీ అధికారంలోకి వస్తే మనల్ని చంపేసి ఇంట్లో వాళ్ళే చంపారు అనే రకాలు. pic.twitter.com/4zqSZAoWz4,1
Pic1&2 : మహిళలపై జగన్ పార్టీ వైసీపీ గూండాల రాళ్ళ దాడి. ఆడంగితనం . Pic 3&4: జగన్ మేపుతున్న PayTM Batch గాయపడిన మహిళలపై అసభ్యకరమైన రాతలు.దిగజారుడుతనం. వైసీపీ అధికారంలోకి వస్తే మనల్ని చంపేసి ఇంట్లో వాళ్ళే చంపారు అనే రకాలు. మన ఆస్తులు కబ్జా చేసి ఆ ఆస్తులు వాళ్లవే అంటారు. pic.twitter.com/4blgxTrrXT,1
ఇలా అకస్మాత్తుగా చానెల్స్ ఆపేయడం ఆడంగితనం లా అనిపిస్తుంది డిపార్ట్మెంట్ వాళ్ళది. ఏం చేయాలో మీకు క్లారిటీ లేదు. మాకు ఏం చెప్తారు,1
ఎం చేస్తావ్ రా ఆ ఎం పికగలవ్ కులాన్ని అడ్డం పెట్టుకుని పుట్టినప్పుడే తెలిసింది నీ ఆడంగితనం కాదు కాదు మగాడతనం మిక్సింగ్ ఈ సొల్లాపు,1
మరోసారి ఆడంగితనం నిరూపించుకున్న జగన్. ఆడవాళ్ళు లేకుండా రాజకీయం చేయలేక పోతున్నాడు! వీడసలు రాజన్నకే పుట్టాడా?? #AadangiYSJagan pic.twitter.com/o6fcyNpEo2,1
మరోసారి ఆడంగితనం నిరూపించుకున్న జగన్. ఆడవాళ్ళు లేకుండా రాజకీయం చేయలేక పోతున్నాడు! వీడసలు రాజన్నకే పుట్టాడా?? #AadangiYSJagan pic.twitter.com/DO2NYO2DqB,1
మరోసారి ఆడంగితనం నిరూపించుకున్న జగన్. ఆడవాళ్ళు లేకుండా రాజకీయం చేయలేక పోతున్నాడు! వీడసలు రాజన్నకే పుట్టాడా?? #AadangiYSJagan #HBDDhanaMethaJagan #YsJaganBirthDayBumpsInCourt pic.twitter.com/V2jLO8pV89,1
మరోసారి ఆడంగితనం నిరూపించుకున్న జగన్. ఆడవాళ్ళు లేకుండా రాజకీయం చేయలేక పోతున్నాడు! వీడసలు రాజన్నకే పుట్టాడా?? #AadangiYSJagan pic.twitter.com/s0jx3UY9dM,1
మరోసారి ఆడంగితనం నిరూపించుకున్న జగన్. ఆడవాళ్ళు లేకుండా రాజకీయం చేయలేక పోతున్నాడు! వీడసలు రాజన్నకే పుట్టాడా?? #AadangiYSJagan pic.twitter.com/pap0heqt79,1
