text,
"ఒక్క చుక్క ఉంటే దాన్ని దిష్టి చుక్క అంటారు..కానీ ఒళ్లంతా నల్లగా ఉంటే కర్రోడు అంటారు http:// Mr.PM sir...చాలా ఇచ్చాం చాలా చేశాం అంటున్నారే కానీ, ఎంత ఇచ్చారో వేదిక ""సాక్షి""గా ఒక్క నంబర్ కూడా చెప్పలేకపోతున్నారు ఎందుకో! #ModiBetrayedAP #APDharmaporatam",1
#NTRBIOPIC అసలు సినిమా కాదు అని అదొక చెత్త అనుకోని ఉంటాడు కర్రోడు https:// twitter.com/HanuNTR/status /1091945505406443520 …,1
"నల్లోడు, కర్రోడు , ఎంత ఆస్తి ఉందో వాడికే తెలియదు: రజనీకాంత్ గురించి... https:// telugu.filmibeat.com/news/tollywood -actor-hemasundar-about-rajinikanth-071016.html … #rajinikanth #tollywood #hemasundar",1
"నల్లోడు, కర్రోడు , ఎంత ఆస్తి ఉందో వాడికే తెలియదు: రజనీకాంత్ గురించి... https:// telugu.filmibeat.com/news/tollywood -actor-hemasundar-about-rajinikanth-071016.html … #rajinikanth #tollywood #hemasundar",1
విసుగు పుట్టించిన.. కర్రె రోల్ రైడా.. తలకి మలినా పొట్టి తనీష్.. బొక్కలున్నా బక్కోడు సామ్రాట్ కర్రోడు .. పొట్టోడు.. బక్కోడు .. వాళ్ళ డీల్.. ఈ గేమ్ గీత అండ్ దీప్తి బాగానే ఆడారు But... కౌశల్ రియల్ రీయాలిటీ షో హీరో .. ప్రస్తుతం ఈ వీడియో చూడండి మీకే... https://www. facebook.com/gangadhar.ign/ videos/1845606872226896/ …,1
విసుగు పుట్టించిన.. కర్రె రోల్ రైడా.. తలకి మలినా పొట్టి తనీష్.. బొక్కలున్నా బొక్కుడు .. కర్రోడు .. పొట్టోడు.. బక్కోడు వాళ్ళ డీల్.. ఈ గేమ్ గీత అండ్ దీప్తి బాగానే ఆడారు But... కౌశల్ రియల్ రీయాలిటీ షో హీరో https://www. facebook.com/lalitha.gangad har.ign/videos/230729824458764/ …,1
"SpiderMan 1,2,3, చేసిన Tobey Maguire ని Continue చేసుంటే Record లు పెట్టేది. Cinema Cinema కి మార్చేస్తుంటే Audience disappoint అవుతారు.. అయినా ఇప్పుడున్న కర్రోడు కూడా బానే ఉన్నాడు లే.. వీడిని అయినా తీసేయకుండా Continue చేస్తే Better",1
బిగ్ బాస్ 3 హోస్ట్ సీబీన్ బిగ్ బాస్ హౌస్ సభ్యులు: 1. పవన్ కళ్యాణ్ 2. జగన్ 3. జీవీల్ 4. పురిగేశ్వరి 5. రంగు వీర రెడ్డి 6. విజయ్ సాయి రెడ్డి 7. సాక్షి న్యూస్ ఎడిటర్ కర్రోడు 8. రేవంత్ రెడ్డి 9. రోజా 10. 11. #BiggBossTelugu2,1
జగన్ ప్రధాని మోది ని ఎందుకు కలిశారు - కర్రోడు 2019 లో చంద్రబాబు ప్రధాని అని అన్నావు కదా అందుకే మోది భయపడి పిలిచాడు http:// fb.me/93y41iuLN,1
"ఆ పిల్లాడి ఆత్మాభిమానానికి నిలువెత్తు సెల్యూట్.. కర్రోడు మనిషి కాడా?: తోటి బాలుర స్నేహం, సాన్నిహిత్యాల తోడుగా… https:// goo.gl/fb/QSuQy0",1
