text,
Pendrive ఇచ్చేస్తా అని పప్పు ప్రామిస్ చేసుంటాడు,0
"అరేయ్ పప్పు . పుల్వామా దాడి గురించి ఏమి మాట్లాడవు. మీ అబ్బేమో పాకిస్తాన్ కి సపోర్ట్ చేస్తాడు... జనసేన మీద నువ్వే దాడి చేయించి, ముందుగానే రియాక్ట్ అవుతావేంట్రా?",1
"ఫోటోలకి ఫోజులు ఇవ్వటానికే సరిపోతుంది నీ పని అంత.. @KTRTRS కూడా మంత్రిగా చేశారు. కానీ ఏనాడు ఇలా ప్రతి చిన్న పనికి ఫోజులు ఇచ్చి ట్విట్టర్ లో పెట్టలేదు. నిజంగా పని చేసేవాడికి పబ్లిసిటీ అవసరం లేదు పప్పు . దొడ్డిదారిన మంత్రి అయినవాడికి, ప్రజాక్షేత్రంలో గెలిచి అయినవాడికి ఇదే తేడా!!",1
గుత్తి పప్పు,0
గీత దాటి పాక్ లోకి దూరి అలా ఎలా దాడిచేస్తారండీ... న్యాయం ఉండొద్దాండీ... రక్తం మరిగిపోతోంది ఇక్కడ: ఇమ్రాన్నాయుడు. ... ఏమంటారు బాబోరు @ncbn @naralokesh @VSReddy_MP @RGVzoomin @ManviDad @ysjagan @YSRCParty @inturipunch,0
భారత్ పై ప్రతీకారానికి బయలుదేరిన పప్పు -తుప్పులు #SurgicalStrike2 pic.twitter.com/kBGTAalwNb,1
"ఆంధ్రా పప్పు గారూ మీరు నేషనల్ పప్పు కాళ్ళ దగ్గర మీ తాతగారి పరువుని తాకట్టు పెట్టారు. మోడీ పాదాలు, చంక ఎలా ఉంటాయన్నది మీకూ, చంద్రబాబు గారికన్న ఎక్కువ ఎవ్వరికీ తెలీదు. 5 ఏళ్ళు మోడీ సంక, కాదంటే కాళ్ళు పట్టుకుని పోలవరం, ప్రత్యేక హోదా అమ్ముకుని మీ ఒక్క కుటుంబం తిండి ఖర్చులకు వాడేశారు.",1
అందుక్కాదూ మిమ్మల్ని ఆంధ్రా పప్పు అనేది? మోడీ కులమెందీ జగన్ కులమెందీ. అయినా దేశ ప్రధాని వచ్చి చింతమనేని లాంటి అహింసావాదినీ గాంధేయవాదినీ అభాసుపాలు చేయాలని ఒక గంట చర్చించుకుని ప్లాన్ వేసి ఇద్దరూ కూర్చుని వీడియో ఎడిట్ చయంచాయాల్సినంత ఘనుడు మరి చింతమనేని... థూ.,1
ఏమన ప్రూఫ్ కావాలా పప్పు ..మీ మమతా బేగం పిచ్చి పిచ్చి మాట్లాడుతుంది,1
"అరేయ్ పప్పూ, ఆ KTR ని చూడరా ఎలా తిడుతున్నాడో: నిప్పు అయ్యో అదేముంది డాడీ నేను ఇంకా బాగా తిడతా. మాడాడీ చవట, మా డాడీ నీచుడు, మా డాడీ వెన్నుపోటుదారుడు,.. ఓకే నా డాడీ: పప్పు నా ఖర్మరా నా ఖర్మ: నిప్పు @naralokesh @ncbn #SendBackBabu",1
"లైవ్ వీక్షకుల సంఖ్య నక్కకి నాగలోకంకి ఉన్నంత తేడా ఉంది,ముందు వ్యూస్ లో పొట్టి పడు పప్పు తర్వాత ప్రధానమంత్రి కుర్చీ కోసం ఆలోచించచ్చు... #ModiUnstoppable #RahulGandhiPagalHai pic.twitter.com/m9RUpmd8YP",1
అలవాటేగా ప్రజల సొమ్ము ఖర్చు పెట్టటంలో నిష్ఠాతులు కదా స్త్రీ సాధికారి తో ఎం సాధించారు అన్ని విదేశి ప్రయాణాలు పప్పు చెంద్రబాబు చేసి ఎం సాధించారు ధర్నాలకి నిరాహాదీక్షలకు ఢిల్లీ టూర్ లకి వైసీపీ MLA MP లను కొనటానికి ప్రజల సొమ్మే కదా లేక పప్పు బాబు జేబులోంచి తీసారా చెప్పుమల్లెపూలమ్మ,1
హ హ ఎక్కడున్నావమ్మా మల్లెపూలమ్మ వైసీపీ వాళ్ళని MLA లను మీ టీడీపి ప్రభుత్వం ఏలా పోలీస్ లతో అంగతొక్కుతోందో నీకు కనబడతోందా మొన్న ఏలూరులో నిన్న చిత్తూరులో ఆడవారిని కూడ వదలట్లలేదు ఇంకా నీ పప్పు బాబే అనుకొంటే ఆయన మామ కి కూడ తెలుగు పలకడంలో తెగులుందా ప్రజల సొమ్ముతో ట్యూటర్లని పెట్టండి,1
పప్పు .....,0
ఏపీలో పప్పు గాడు లోకేష్ అయితే సెంట్రల్ లో పప్పు గాడు రాహుల్ గాంధీ‌.,1
నువ్ కూడా పోయి నాలుగు బాంబులు వేయకపోయావా పప్పు నాయుడు ఆ వాసన కి పాకిస్థాన్ మొత్తం అతలాకుతలం అయ్యేది గా #APNeedsYSJagan #APNeedsJagan,1
ఇప్పుడు స్టేట్ బ్రతికి ఉంది అని నీ అభిప్రాయం అంతేనా..? అప్పుల కుప్పగా మార్చేశారు బ్రదర్.. అప్పు చేసి పప్పు కూడు తినటం కూడా ఒక బ్రతుకేనా..? ఏమైనా అంటే హుద్దుధ్ అంటారు.. ఏమి ఒక రాష్ట్ర సీఎం ఇంకేం చేస్తారు..? అలా చూస్తూ వదిలేస్తారా ఏంటి..? అతనేమైన సొంత డబ్బులు కర్చుపెట్టలేదు,0
"భారత్ పై ప్రతీకారానికి బయలుదేరిన పప్పు -తుప్పులు...మోడీ పై యుద్దం ప్రకటించిన చంద్ర బాబు ఖాన్ ,లోకేష్ ఖాన్ pic.twitter.com/R0eLAtRdPr",1
మీకు దీనిలో ఎలాంటి అనుమానం లేదా పప్పు గారు??????,1
ఓ వారం తరువాత పెద్ద పప్పు అడిగిన తరువాత అడుగుతారు.,0
బాధ లో సీబీన్ పప్పు,0
"ఇప్పటి దాకా లేదు కానీ 2 నెలల్లో ఎన్నికలు వస్తుండే సరికి నువ్వు డెవెలప్ మెంట్ తొక్క ,తోటకురా అంటున్నవ్ పప్పు ,,,,మీ బాబు చెప్పినాడా ఇదంతా #AndhraPradesh #our_ysr",1
పప్పు పహీల్వాన్ రాహుల్ గాంధీ చెప్పినట్టున్నాడు ట్వీటమని...సకం సకం ట్వీటకు బాబంకుల్,1
"Loc కాదురా పప్పుగా, పాకిస్తాన్ లో రా పప్పు గా",1
"ఇంకా మీ నిప్పు నాన్న గారికి తెలిసినట్టు లేదు, వెళ్లి చెప్పు పప్పు",1
మీరు ఎందుకు అప్పుడు పాకిస్థాన్ కి సపోర్ట్ చేశారురా పప్పు గాళ్లరా https:// twitter.com/naralokesh/sta tus/1100264898108506112 …,1
ఇది ఇంకా పప్పు దృష్టికి రాలేదు వచ్చివుంటే కేసిఆర్ అక్కడకు వాళ్ళ అమ్మాయిని పంపి నాన్న మీద కుట్రలు చెస్తూన్నరు. ఆపప్పులు ఇక్కడ ఉడకవు నేనుండగా అనేవాడు,1
రైతు చనిపోవడానికి కారణం నువ్వే పప్పు,1
భారత్ పై యుద్ధానికి పాకిస్థాన్ తరపున బాంబులేయడానికి పప్పు నాయుడిని రంగంలోకి దింపే ఆలోచనలో బొల్లి బాబు రక్తం పొంగిపోతుంది #ApNeedsYSJagan #APNeedsJagan,1
ఎవరో ఎవరిమీదనో దాడి చేశారు..సరే దానికి పప్పు బాబు కి ఎందుకు రగతం మరిగిపోతుంది...,1
"ఇస్తాము అథికారంలోకి వస్తే అని చెప్పటం చూస్తే, ఖచ్చితంగా పవన్ కళ్యాణ్ గారి వలననే నిజమైన అభివృద్ధి జరుగుతుంది అని అనిపిస్తుంది. జనాలకు పప్పు బెల్లాలను ఇవ్వటం కాకుండా వారి కాళ్ళమీద వారే నిలబడే అభివృద్ధి దిశగా ప్రణాళికలు చేయటం నిజంగా మార్పుకు సంకేతం. ఇదే నేటి రాష్ట్రానికి అవసరం.",0
వాళ్ళతో వీళ్ళతో పొత్తులు పెట్టుకోకుండా ఒక్కసారైనా ఎన్నికలకు వెళ్లి గెలిచిన చరిత్ర ఉందా నీకు?? ఊసరవెల్లి కంటే దారుణంగా పొత్తులు మార్చే మీరు కూడా ఇలా మాట్లాడుతుంటే నవ్వొస్తుంది. మీ మాటలు విని విని ఆ పప్పు అలా తయారయ్యాడు అనటంలో అతిశయోక్తి లేదు!!,1
మీ పేస్టులో ఉప్పు వుందా పెసర పప్పు వుందా అంటూ పూర్వం మనోళ్లు నేర్పిన అలవాట్లు బ్రష్టు పట్టించి ఇప్పుడు మళ్ళీ అవే కొత్తగా కనిపెట్టినట్టు పేస్టులో వేప నిమ్మకాయ ఉప్పు బొగ్గు అంటూ పేటెంట్ చేసుకుని మనల్ని వెర్రి పుల్కలు చేసిన బ్రిటీష్ వాళ్ళకి ఇక్కడ ఉన్న... https://www. facebook.com/1290909102/pos ts/10213747544144768/ …,1
ఈ దంత మీ తాత పుణ్యమే పప్పు జి,1
ఆంధ్రా పప్పు @naralokesh ఆంధ్రా నిప్పు @ncbn pic.twitter.com/MjAm24zLeH,1
"ఆడెవడ్రా, సెగట్రీ గా పనిచేస్తూ విజీవాడ లొ బస్సుని గుడ్డి బస్సుని పచ్చడి చేసాడు? గుర్తుందా? పప్పు గాడు. బస్సుఎవడిడి? పప్పు గాడెవడు?",1
"పప్పు గాడిని support చెయ్యట్లేదు గానీ, ఆ కార్ ragistration yellow number plate ఉంది. అంటే own కాదు. Travells vehicle అవ్వొచ్చు. Yellow boards are used for commercial vehicles. pic.twitter.com/MfA28IxjSQ",1
"అరేయ్ పప్పూ, ఆ KTR ని చూడరా ఎలా తిడుతున్నాడో: నిప్పు అయ్యో అదేముంది డాడీ నేను ఇంకా బాగా తిడతా. మాడాడీ చవట, మా డాడీ నీచుడు, మా డాడీ వెన్నుపోటుదారుడు,.. ఓకే నా డాడీ: పప్పు నా ఖర్మరా నా ఖర్మ: నిప్పు @naralokesh @ncbn #SendBackBabu",1
Wait... నేను చెప్పేది రాజ్యాంగం లో భారతీయులు అందరూ సమానమే అని చెప్పినప్పుడు ఒకడు పప్పు ...ఒకడు గారు ఎందుకు అవుతారు? నాకేమీ నాయకులు లేరు...నేనేమీ ఒక నాయకత్వానికి భానిసను కాను...కాబోను...,1
మన రాష్ట్రంలో ఆంధ్ర పప్పు @naralokesh ఎక్కడైనా పోటీ చేస్తాడంట ఒక్క అనంతపురం జిల్లాలోని గుత్తిలో తప్ప ఎందుకంటే తెలుగు భాషలో పప్పు కు నచ్చని ఒకే ఒక్క పదం గుత్తి గుత్తి తో పప్పు బతుకు గుత్తి గులాబ్ జామ్ #andhrapappu #APpappu #CBNLosing2019 pic.twitter.com/TVxNchTBEC,1
పప్పు సర్ మీరు ఈసారి ఎన్నికల్లో పోటీ చేస్తారా లేక రెకమెండేషన్ సీఎం అవ్వాలనుకుంటున్నారా ?,1
