text,
"పోవాలి బొల్లిగాడు జైలుకి, పోవాలి బొల్లిగాడు జైలుకి",1
రోజు పవన్ కళ్యాణ్ కాళ్లు పట్టుకున్నాడు బొల్లిగాడు పదవి కోసం 2014 ఎన్నికలు వాడికి తెలుసు రా లఫూట్ గా https:// twitter.com/HanuNTR/status /1099195313644920832 …,1
@JagaNagAkhilFan ముందు బొల్లిగాడు అని అమర్యాద గా మాట్లాడాడు.. thread లో వెళ్లి చూసుకో.. గాజులు తొడుక్కున్నామ అని దయచేసి మహిళలు ని అవమాన పరచకండి..,1
అన్నా మన టార్గెట్ అధికార పార్టీ ప్రతిపక్ష పార్టీ కాదు అధికార పార్టీ సిక్స్టీ పెర్సెంట్ ప్రతిపక్ష పార్టీ ఫార్టీ పర్సెంట్ కానీ మనం దానిని రివర్స్ చేస్తున్నాం ఒక్కసారి ఆలోచించండి బొల్లిగాడు జగన్420 ఇద్దరు మనకి లఫూట్ సే https:// twitter.com/narravula_rao/ status/1097550652249526272 …,1
ఒరేయ్ పుల్కా... నివేదిక ప్రూఫ్ ఉంటే పెట్టు... ఊరికే ఎదో అబద్ధం చెబితే సరిపోతుంది కదా అని మొరగకు...మరి బొల్లిగాడు ఎందుకు వెళ్ళాడు కోర్ట్ కి విచారణ ఆపమని...ఓహో ఉచ్చ ఆల్రెడీ పోసుకొన్నాడా,1
"బొల్లిగాడు నీతి నిజాయితీ , నమ్మకం , మానం మర్యాద లేని ఒక కుక్క... వాడిని అసలు లెక్కలోకి తీసుకొనవసరం లేదు.",1
అప్పట్లో తాగకుండా ఉన్నప్పుడు బొల్లిగాడు మాట్లాడిన మాటలివి ఇవి https:// twitter.com/ycheap_ers/sta tus/1094586958993444865 …,1
మీరొక చేత కాని చవటలు కనుకె బొల్లిగాడు చెలరేగి పోతున్నాడు.... మీకు నిజంగా దమ్ముంటే బొల్లిగాడి మీద చర్యలు తీసుకోవాలి https:// twitter.com/IYRKRao/status /1094410967528566784 …,1
చేతికి పెట్టుకోవటానికి వాచీ లేదు వేలు కి తొడగడానికి ఉంగరం లేదు పేదవాడు మన సీఎం బొల్లిగాడు కటిక పేదరికం అనుభవించుచున్న వాడు బొల్లిగాడు ఎక్కడికి వెళ్లాలన్నా స్పెషల్ ఫ్లైట్ వాడు బయటకి చెప్పేటప్పుడు నిరు పేద వీడు బొల్లిగాడు https:// twitter.com/telusuko/statu s/1094048016837869568 …,1
అంటే డైరెక్ట్ గా అసెంబ్లీ లొనే ముర్డర్ చేసాతాడా బొల్లిగాడు ప్రతిపక్ష సభ్యులను...?,1
మీ గుద్ద లో దమ్ము లేక నిరూపించలేక ఇలా ముండమోపి మాటలు మాట్లాడుతూ బ్రతుకుతున్నారు. 18 స్టేలు ముద్ది కింద ఉన్నాయి అవి ఎత్తితే ఈ జీవితం కాదు వచ్చే జీవితం లో కూడా జైల్ లో ఉంటాడు బొల్లిగాడు .,1
A1 బొల్లిగాడు తొందర్లో జైల్లో ఉంటాడు. ఖంగారుపడకు,1
కాదురా కాపు ( తిరగేసి దీర్ఘాలు తీసుకో ) ... బొల్లిగాడు రా !,1
బొల్లిగాడు పార్ట్నర్ కెసిఆర్ కాళ్ళ మీద పడింది వాళ్లు అనేది మనల్ని సరిపోయారు ఉప్మా గాళ్ళు,1
"పప్పు గాడు, బొల్లిగాడు చచ్చినప్పుడు జగన్ ఖచ్చితంగా జైలు కే",1
"నువ్వు బొల్లిగాడు పెళ్ళాం, పప్పు గాడి పెళ్ళాం అయ్యి ఉంటే భలే ఉండేది",1
"బొల్లిగాడు వెంకయ్య వట్టకాయ చీకితే బాగుంటుందన్న కమ్మ లంజకొడుకులు, కెసిఆర్ సుల్లి చీకితే ఒప్పుకొని కే టీ ఆర్",1
బొల్లిగాడు జైలుకి పంపడం ఈ యాత్ర లక్ష్యం,1
"ఒరేయ్ వెర్రిపుకా, హరికృష్ణ శవం దగ్గర బొల్లిగాడు మాట్లాడిన మాటలు గుర్తు తెచ్చుకో",1
