text,
"ఎర్రజొన్న రైతులు ఆందోళన మీద కూడా ఒక ట్వీట్ ఎయ్యి, తొక్కి నార తీస్తాడు ముక్కోడు ..హైదరాబాద్ లో కూర్చొని ఆంధ్రప్రదేశ్ మీద ట్వీట్ల వేయటం కాదు ప్యాకేజి స్టార్.",1
"ఆ మచ్చల ముక్కోడు .. ముక్కుమంత్రిగా,తెలంగాణా జాతిపితగా నిస్సుగ్గుగా బహిరంగంగా పిలిపించుకోవచ్చుగాక.. కానీ తను చేసిన అనిన మాటలకు నాడు గాయపడిన వారు ఎప్పటికి మరువం.తెలంగాణ కేవలం నావల్లే వచ్చిందిఅని డప్పు కొట్టుకునే మచ్చల ముక్కుమంత్రి.నాడురాష్ట్రంలో ఉన్న పరిస్థితుల దృష్ట్యా ఓట్ల సీట్ల pic.twitter.com/d65BfqxegF",1
జై రమేష్ పోతే టీడీపీ కి ‘బిగ్ షాక్’ ఎందుకవుద్ది ? తొక్కలో క్యాప్షన్స్ . ఆయన పార్టీ లో ఉన్నట్టే చాలామందికి తెలియదు...ప్రజల్లోంచి పుట్టిన నేత అంతకన్నా కాదు....ఆయన కంపెనీ విజయ్ ఎలెక్ట్రికల్స్ హైదరాబాద్ లో ఉంది ... అక్కడ ముఖ్యమంత్రి ముక్కోడు . లెక్క సరిపోయిందిగా . #CBNArmyNandigama,1
హలో ముక్కోడు తొందరగా మాట ముక్కు నీ నోటి నుండి ఎదురు చూస్తున్నాం,1
అమరావతిలోని జగ్గడి గృహప్రవేశానికి ముక్కు సారూ కు ఆహ్వానం రానున్న ఎన్నికల్లో జగ్గడికి మద్దతుగా ప్రచారం చేయనున్న ముక్కోడు,1
మీ వాడి బాబాయ్ కదా ముక్కోడు !!.తమ్ముడు చినముక్కు.... మీవాడు ఒక కాల్ చేస్తే పనయిపోయిద్ధి కదా!తిట్టించుకునే బాబు లేఖ రాస్తే పని ఎట్లా అయ్యిద్ది రా లపూట్స్!! https:// twitter.com/YSRCParty/stat us/1090209452593008640 …,1
#దొంగోడు #పిచ్చోడు ని ఇద్దరినీ భలే రెచ్చగొట్టి చంద్రబాబు మీదకి భలే పంపావే అంటున్న #ముసలోడు #ముక్కోడు pic.twitter.com/zc5cXYP7BK,1
చంద్రబాబు కి రిటర్న్ గిఫ్ట్ ఇవ్వటానికి ఇద్దరు కూలోళ్ళని సిద్ధం చేసుకున్న #ముక్కోడు @ysjagan @pawankalyan @KTRTRS pic.twitter.com/pZbWWXY1Yw,1
"పోయి తెలంగాణాలో పెట్టుకో, ముక్కోడు బాగా ఇస్తాడు నీకు...నువ్వు...నీ బడాయి.",1
నువ్వెక్కడ ఉండేది. బంద్ ఎక్కడ. తెలంగాణ సమస్యలమీద పోరాడలేవు. ఎందుకంటే ముక్కోడు బట్టలుప్పదీసి కొడతాడని ఉచ్చ,1
దేవునికి కూడా ఎదో ఓకే కహానీ చెప్పగల సమర్థుడండీ ఈ ముక్కోడు,1
క్కి నో నో బలిస్తారు ముక్కోడు డేంటి పార్టీని ఇచ్చాడు,1
ఆంధ్ర వాళ్ళు తెలంగాణా ను డొచ్చుకున్నాడు అని వాగే ముక్కోడు మళ్ళీ ఒక్క ఆంధ్ర వాడితో పొత్తు ఒక్క అవినీతి దోంగ తో పొత్తు ఆంధ్రప్రదేశ్ ప్రజకు మర్యాదగా క్షమాపణ చెప్పుమను ముక్కోడిని తుపుక్ https:// twitter.com/KTRTRS/status/ 1085466899134201857 …,1
మా ఆంధ్రప్రదేశ్ కు పవన్ కళ్యాణ్ మంచి మనిషి ఉన్నాడు ఇప్పుడూ జగన్ TRS తో కలిసాడు జగన్ కు సపోర్ట్ చేసే వాళ్ళు ఆంధ్రప్రదేశ్ ద్రోహులు ఆంధ్ర ప్రజలను అన్నారని మాటలు అన్న ముక్కోడు తో గజ దోంగ జగ్గూ గాడు కలిసాడు వాడికి సపోర్ట్ చేసే వాళ్ళు ఆంధ్ర ద్రోహులు pic.twitter.com/q4Y7GJ97zV,1
మామూలుగా కాదు ఓ రేంజ్‌లో వేసుకున్నా అది కూడా వాలిడ్ పాయింట్స్ దెబ్బకి బ్లాక్ చేసి పాడేసాడు ముక్కోడు,1
https:// twitter.com/TRSARMY1/statu s/1082696414361088001?s=19 … ఎన్టీఆర్ పేరు కాపీ కొట్టి కొడుక్కి పెట్టుకుని టికెట్ తెచ్చుకున్న నీచ చరిత్ర #ముక్కోడు ది.. అది జలధార పథకం .ఇంకో ఐదేళ్లకు మేము అభివృద్ధిలో ఉంటాం మీరు పీకల్లోతు అప్పుల్లో వుంటారు. pic.twitter.com/lNWH3K31RR,1
తు..ఈడీ బతుకు..చేతులు కట్టుకుని నిలబడ్డ సన్నాసి...dirtiest పొలిటీషియన్.. #ముక్కోడు చంద్రబాబు తో దొబ్బులు తిన్న రోజులు మరిచిపోతే ఎట్లా...సోనియా కాళ్ళకి దణ్ణం పెట్టిన చరిత్ర చేరిగిపోద్దా? pic.twitter.com/3pZkHnriF5,1
తెలంగాణలో ముక్కోడు అధికారంలోకి ఎలా వచ్చాడో విశ్లేషించండి. ముక్కోడిని అడుగుజాడలలో ఆర్ధిక నేరస్తుడు జగన్ అధికారపీఠం ఎక్కినా ఆశ్చర్యం లేదు. అభివృద్ధి గెలిపిస్తుందని ఆశ మాత్రం పడవొద్దు,1
"మై డియర్ టీడీపీ బఫూన్స్... ప్రెస్మీట్ లో చంద్రబాబు గురించి కేసీఆర్ విరుచుకుపడ్డాడు అని కేసీఆర్ ని ముక్కోడు , తాగుబోతోడు, బక్కోడు, ఫార్మ్ హౌస్ లో తొంగుంటాడు అని మొరగడం కాదు.. మీకు తెలివి అనేది ఉంటే, మీరు నిజంగా... https://www. facebook.com/27419338935657 3/posts/1866719970103899/ …",1
"నేను వైజాగ్ వేళ్తే నన్ను చుాడ్డానికి వేల సంఖ్యలో వచ్చారు. : ముక్కోడు అవున్రా, పంది కడుపున కుక్క పిల్ల పుడితే కుాడా అలాగే ఎగబడతారు చుాడ్డానికి. #FrustratedKCR",1
ప్రతి అడ్డమైన కుక్క చంద్రబాబు గారి గురించి నీచంగా మాట్లాడమంటే ఎందుకు మాట్లాడరు.. ఆ ముక్కోడు అంత హీనంగా మాట్లాడుతుంటే మన ప్రభుత్వంలో ఒక్కడు అయినా ఘాటుగా తిప్పికొట్టారా.. తూ తూ అంటూ నామమాత్రపు ఎదురు దాడి.. ఇలాగే... https://www. facebook.com/10000201075959 3/posts/2096970520379953/ …,1
"అయినా సరే మా బాబు గారు ఇవ్వాల్సిన లెక్కలు అంటే UC లు అన్నీ నీతి ఆయోగ్ కి ఇవ్వడం జరిగింది.మరి 2014 ఎన్నికలకి ముందు ముక్కోడు ఇచ్చిన ఈ హామీల సంగతి ఏంటి? దళిత ముఖ్యమంత్రి దళితులకు భూమి,డబల్ బెడ్ రూమ్ ఫ్లాట్ ప్రతి ఇంటికి నాలా.. ఇలా చాలా ఉన్నాయి,ముందు ముక్కోడిని వాడిది వాడిని",1
"మై డియర్ టీడీపీ బఫూన్స్.. ప్రెస్మీట్ లో చంద్రబాబు గురించి కేసీఆర్ విరుచుకుపడ్డాడు అని కేసీఆర్ ని ముక్కోడు , తాగుబోతోడు, బక్కోడు, ఫార్మ్ హౌస్ లో తొంగుంటాడు అని మొరగడం కాదు.. మీకు తెలివి అనేది ఉంటే, మీరు నిజంగా... https://www. facebook.com/10000391448864 7/posts/1335412373265899/ …",1
"మై డియర్ టీడీపీ బఫూన్స్.. ప్రెస్మీట్ లో చంద్రబాబు గురించి కేసీఆర్ విరుచుకుపడ్డాడు అని కేసీఆర్ ని ముక్కోడు , తాగుబోతోడు, బక్కోడు, ఫార్మ్ హౌస్ లో తొంగుంటాడు అని మొరగడం కాదు.. మీకు తెలివి అనేది ఉంటే, మీరు నిజంగా... https://www. facebook.com/10000149548711 9/posts/2119147344811761/ …",1
ముక్కోడు . https:// twitter.com/tvsdprasad/sta tus/1079007791711367169 …,1
