text,
తీరా సినిమా చూస్తే మీకు ఇద్దరు మగాళ్లు ( మాడ ) కనిపించవచ్చు,1
"నిజమైన ఆడది అయితే అలా రాయదు. ఆడ పేరు పెట్టుకుని అకౌంట్ మెయింటైన్ చేసే మాడ గాళ్ళే అలా రాస్తారు. ఒకవేళ అమ్మాయే రాసి ఉంటే వాళ్ళమ్మ ఇంట్లో పడి దెబ్బ తగిలినా ""మా అమ్మను జనసేన మనుషులు వచ్చి మానభంగం చేసారు "" అని complaint ఇచ్చే నీచపు జాతి ముండ అయి ఉంటది జలగన్నకోసం అన్నీ వదిలేసారు",1
దొంగ మాడ https:// twitter.com/naralokesh/sta tus/1098224378670546946 …,1
తిరుమల....రేపు కుమారధార తీర్ద ముక్కోటి * రేపు పౌర్ణమి సందర్భంగా రాత్రి 7 గంటలకు గరుడ వాహనంపై మాడ వీధులలో ఉరేగునున్న శ్రీవారు..! #TTD #Tirumala #BhakthiTv,1
మహేస్ కాదు మాడ బాబు రేయ్ జైలు జగన్,1
జై శ్రీమన్నారాయణ 16 శనివారం సాయంత్రం 6.30 గుడి చుట్టూ ఉన్న మాడ వీధుల గుండా స్వామి వారి ఊరేగింపు ఉంటుంది ముందు దివ్య ప్రబంధం చదివేవాళ్ళు నాట్యం చేసే వాళ్ళు అదేవిధంగా కాలం కోలన్న ఆట ఆడే వాళ్లు మొదలైనవారు పాల్గొనవలసిందిగా కోరుచున్నాము శనివారం సాయంత్రం వరకు ఈ కార్యక్రమం జరుగుతుంది,0
తిరుమల.... సర్వభూపాల వాహనం పై మాడ వీధుల్లో విహరిస్తూన్న శ్రీదేవి భూదేవి సమేతుడైన మలయప్పస్వామి. #BhakthiTv #Tirumala,0
"ట్రెండ్ కి మధ్య మధ్యలో మాడ మబ్బులు వేరే టాగ్ తో అడ్డం పడుతున్నాయి, చూసుకుని రీట్వీట్ చేయండి.. #MassGodNTRBdayIn100Days",1
సొంతంగా ఎలక్షన్స్ లో పోటీచేయలేని మాడ నాకొడుకులు మీరేందిరా మాకు చెప్పేది,1
మరి మాడ గాఢ జగన్,1
అరే మాడ నా కొడకా నువ్వ్ పక్కకి పోయి ఆడుకోరా ఫుల్కా,1
అబ్బా. ఏమి ఉన్నాడు రా మాడ గడిలాగా మన తరకం అన్న.,1
అవునురా బేకర్ క బాప్ గా మీ ప్ఫఫు లాగే... bakdoor పాలిటిక్స్... సబ్జెక్టు గురించి మాట్లాడరా అంటే... పూల టాపిక్స్ మాట్లాడతావేంటిరా.. మాడ కి పి ఏ గా https:// twitter.com/andhrapolitica /status/1090881236875173888 …,1
అదేరా నేను ... మాడ పప్పు గాడి అనుకున్న.... అందరూ అంతేనా https:// twitter.com/andhrapolitica /status/1090869444769865729 …,1
కాపీ పేస్ట్ రా... పప్పు కి పి ఏ.. గా... ఎప్పుడు లేనా... వేరేవి ఈ మధ్యన చేసారా.... మాడ బ్యాచ్ మీరును.... మాస్ కి క్లాస్ కి ఇచ్చేస్తాం... https:// twitter.com/andhrapolitica /status/1090869444769865729 …,1
BJP మాడ తనాన్ని కూడా గిన్నిస్ బుక్ లో ఎక్కించవచ్చు . అవినీతి జరిగితే నిరూపించి జైల్లో పెట్టకుండా ఏమి చేస్తున్నారు.. మా వాటా మాకు వస్తుంది ... అప్పుడప్పుడు ఇలా నాలుగు మాడ అరుపులు అరిస్తే సరిపోతుంది అనుకోవటం తప్ప.. మీ వాళ్ళ దేశానికీ ప్రయోజనం ఏంటి ..,1
అయితే గితె చిప్పకూడు తింటాడు ఏమో.. పావలా మాత్రం బొల్లి గాడి మూతి నాకాడామే జీవితాంతం.... మిమ్మల్ని పచ్చ గుంపు కి బానిసలను చేయడమే... ఒకవేళ ఒడిపోయిన మగళ్ల లనే వుంటాము మీల మాడ గళ్ళ లాగా వుండం గుర్తు పెట్టుకో,1
"ఏది, ఇప్పుడు అను మాడ అని @RakshithTweets pic.twitter.com/SwYcM0uGyG",0
